Molecule,Smiles,IC50,affinity(kcal/mol),rmsd l.b.,rmsd u.b.,RMSD_from_initial
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-11.4,0,0,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-10.8,0.635,1.084,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.9,2.582,3.572,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.9,2.809,6.109,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.8,2.299,5.295,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.7,2.265,5.753,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.7,3.726,6.345,
CHEMBL3422107,CC(C)N1CC[C@@H](N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,19,-8.5,1.785,3.633,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-10.4,0,0,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-10.3,0.819,2.079,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9.8,2.011,6.161,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9.8,1.969,6.306,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9.2,1.645,2.701,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9.1,1.674,6.399,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9.1,1.838,2.83,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9,2.42,4.098,
CHEMBL353549,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1,19,-9,1.557,2.342,
